outcome,day_crash,hour_crash,road_type,road_condition,weather_condition,visibility,type_vehicle,type_vehicle2,gender,crash_type,age
1,4,Dawn,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,31.54166667
0,2,Night,Asphalt,Dry,NA,1,car,motorcycle,male,collision,72.11944444
0,5,Day,Asphalt,Dry,Clear,3,truck,car,male,collision,30.41666667
0,2,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,46.79444444
1,3,Night,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,30.50833333
0,2,Day,Asphalt,Dry,NA,1,car,car,male,collision,24.475
0,1,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,24.06388889
0,2,Night,Asphalt,Dry,Clear,NA,truck,car,male,collision,34.73611111
0,5,Night,Asphalt,Dry,NA,1,bicycle,NA,male,collision,50.74722222
1,6,Day,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,24.40833333
0,2,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,49.43055556
0,7,Dawn,Asphalt,Dry,Clear,NA,car,truck,male,collision,66.18055556
0,1,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,38.63888889
0,6,Day,Asphalt,NA,Clear,1,car,bus,male,collision,52.525
0,3,Dawn,Asphalt,Dry,Clear,1,truck,car,male,collision,28.47777778
1,6,Day,Soil,Dry,Clear,1,motorcycle,pedestrian,male,collision,24.17222222
0,3,Night,Asphalt,NA,NA,3,truck,car,male,collision,32.12777778
0,1,Day,Asphalt,Dry,NA,1,car,car,male,collision,29.58055556
1,7,Night,Asphalt,Dry,Clear,2,bicycle,pedestrian,male,collision,43.70833333
0,5,Day,Asphalt,Dry,Clear,1,bus,truck,male,collision,28.46388889
0,3,Night,Asphalt,Dry,NA,2,car,car,female,collision,30.62222222
0,1,Dawn,Asphalt,Dry,Clear,2,car,NA,male,collision,40.8
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,57.31388889
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,30.1
0,3,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,31.17222222
0,6,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,45.86666667
0,4,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,20.98888889
0,NA,Day,Asphalt,Dry,Clear,1,bus,truck,male,collision,28.12777778
0,4,Night,Asphalt,Dry,Clear,1,car,bus,male,collision,34.16111111
0,3,Day,Asphalt,Dry,NA,1,truck,car,male,collision,34.13888889
0,7,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,40.275
0,7,Dawn,NA,NA,NA,NA,truck,car,male,collision,27.58888889
0,3,Day,Asphalt,NA,Clear,1,bus,car,male,collision,28.12777778
0,2,Night,Asphalt,NA,Clear,2,car,car,female,collision,41.29444444
0,5,Day,Asphalt,Dry,Clear,1,car,car,male,collision,28.075
0,4,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,25.53055556
0,5,Night,Asphalt,Dry,Clear,2,car,car,male,collision,22.04722222
0,2,Night,Asphalt,Dry,Clear,NA,car,car,male,collision,32.80833333
0,5,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,36.26944444
0,1,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,50.90833333
0,4,Day,Asphalt,Dry,Clear,1,car,car,male,collision,25.02777778
0,5,Night,Asphalt,Dry,Clear,NA,truck,car,male,collision,42.35833333
NA,2,Day,Asphalt,NA,NA,NA,truck,NA,NA,collision,NA
0,5,Night,Asphalt,Dry,Clear,2,car,car,male,collision,29.06944444
0,6,Night,Asphalt,Dry,NA,NA,motorcycle,car,NA,collision,NA
0,1,Night,Asphalt,Dry,Clear,2,car,NA,male,collision,32.16111111
0,7,Day,Asphalt,Dry,NA,NA,truck,car,male,collision,26.16944444
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,32.16666667
0,1,Dawn,Asphalt,Dry,Clear,1,bus,bus,male,collision,28.70833333
0,6,Night,Asphalt,NA,Clear,1,car,NA,male,collision,38.18611111
0,2,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,30.01944444
0,2,Day,Asphalt,NA,NA,NA,car,car,male,collision,56.55277778
0,5,Night,Asphalt,NA,Clear,2,car,car,female,collision,40.26944444
0,1,Day,Asphalt,Dry,Clear,NA,car,car,male,collision,30.13333333
0,1,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,35.16666667
0,4,Dawn,Asphalt,NA,Clear,NA,car,car,male,collision,25.06666667
0,7,Day,Soil,Dry,Clear,1,truck,car,male,collision,32.97777778
0,4,Day,Asphalt,Dry,Clear,1,car,car,male,collision,23.05833333
0,1,Day,Asphalt,NA,NA,1,motorcycle,car,male,collision,31.03055556
0,2,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,35.11111111
0,5,Night,Asphalt,NA,Clear,2,car,car,male,collision,32.09444444
0,7,Day,Asphalt,NA,Clear,NA,car,bus,male,collision,31.20277778
0,4,Dawn,Asphalt,Dry,Clear,NA,car,car,male,collision,28.10555556
0,6,Dawn,Asphalt,NA,Clear,1,truck,car,male,collision,28.05833333
0,3,Day,Asphalt,Dry,Clear,2,car,car,male,collision,33.21944444
0,1,Night,Asphalt,NA,Clear,3,bus,truck,male,collision,52.39444444
0,7,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,30.15
0,7,Dawn,Asphalt,Dry,Clear,3,car,motorcycle,male,collision,24.99722222
0,2,Night,Asphalt,Dry,Clear,2,motorcycle,truck,male,collision,29.525
0,4,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,27.15555556
0,5,Day,Asphalt,Dry,Clear,NA,truck,truck,NA,collision,31.1
0,6,Night,Asphalt,Dry,Clear,2,motorcycle,car,male,collision,34.81111111
0,5,Dawn,Asphalt,Dry,Clear,2,motorcycle,motorcycle,male,collision,30.10555556
0,3,Night,Asphalt,Dry,Unclear,1,truck,car,male,collision,38.75833333
0,5,Day,Asphalt,Dry,Clear,3,car,car,female,collision,32.11388889
0,6,Dawn,Asphalt,Dry,Clear,NA,car,motorcycle,male,collision,22.12777778
0,5,Night,Asphalt,NA,Clear,2,car,car,male,collision,28.03611111
0,3,Night,Asphalt,Dry,NA,1,truck,bus,male,collision,54.97222222
0,4,Night,Asphalt,NA,Clear,1,car,NA,male,collision,35.17777778
0,7,Day,NA,Dry,NA,1,car,truck,male,collision,31.64722222
0,5,Day,Asphalt,Dry,Clear,1,car,car,male,collision,36.94444444
0,7,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,28.1
0,2,Day,Asphalt,NA,NA,1,car,car,male,collision,33.00277778
0,4,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,runover,25.28055556
0,3,Day,Asphalt,NA,Clear,1,truck,car,male,collision,25.08611111
0,6,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,47.81944444
0,3,Day,Asphalt,Dry,NA,1,bus,car,male,collision,29.06388889
0,6,Night,Asphalt,NA,Clear,1,bus,NA,male,collision,41.46111111
1,5,Day,Asphalt,Wet or Damaged,NA,1,motorcycle,pedestrian,male,collision,35.47777778
0,6,Night,Asphalt,NA,Clear,1,car,motorcycle,male,collision,37.24722222
0,2,Night,Asphalt,Dry,NA,2,car,NA,female,collision,31.65277778
0,5,Dawn,Asphalt,Dry,NA,NA,truck,truck,male,collision,31.04166667
0,1,Day,Soil,NA,NA,1,truck,bus,male,collision,53.42777778
0,6,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,48.19444444
0,5,Day,Asphalt,NA,Clear,2,car,car,male,collision,33.24444444
0,7,Night,Asphalt,Dry,Unclear,3,car,NA,male,collision,36.68055556
0,1,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,28.025
0,1,Dawn,Asphalt,Dry,Clear,1,motorcycle,bus,male,collision,29.175
0,4,Night,Asphalt,Dry,Clear,2,bus,truck,male,collision,44.13055556
0,5,Night,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,30.31944444
0,6,Dawn,Asphalt,NA,Clear,3,car,NA,male,collision,40.29166667
0,3,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,25.45
0,1,Day,Asphalt,NA,Clear,1,motorcycle,car,male,collision,31.20555556
0,5,Day,Asphalt,Dry,Clear,1,car,NA,female,collision,22.55
0,2,Day,Asphalt,Dry,NA,1,bus,car,male,collision,45.31388889
0,5,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,35.41111111
0,3,Night,Asphalt,Dry,Clear,1,car,car,male,collision,38.21666667
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,29.29722222
0,4,Night,Soil,Dry,Clear,1,truck,motorcycle,male,collision,31.44444444
0,1,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,31.92777778
0,6,Night,Asphalt,NA,Clear,2,car,motorcycle,male,collision,37.15
0,4,Dawn,Asphalt,Dry,NA,1,car,car,male,collision,29.06666667
0,5,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,54.91944444
0,2,Day,Asphalt,Dry,NA,1,truck,NA,male,collision,39.22777778
0,6,Day,Asphalt,Wet or Damaged,Clear,1,bus,car,male,collision,48.31111111
0,2,Night,Asphalt,Dry,Clear,NA,car,car,male,collision,33.275
1,2,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,29.33888889
0,6,Day,Asphalt,Wet or Damaged,Unclear,NA,truck,NA,male,collision,49.80833333
0,5,Day,Asphalt,Dry,Clear,1,car,car,male,collision,45.28333333
0,2,Day,Asphalt,Dry,NA,1,motorcycle,car,male,collision,27.93055556
0,3,Day,Asphalt,Dry,Clear,2,truck,car,NA,collision,37.23888889
0,6,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,38.74722222
0,2,Day,Soil,NA,NA,1,truck,car,male,collision,37.15833333
0,4,Day,Asphalt,Dry,Clear,1,car,car,male,collision,26.21944444
0,6,Day,Asphalt,Dry,Clear,1,bicycle,truck,male,collision,58.49722222
0,6,Day,Asphalt,Dry,NA,NA,truck,car,male,collision,44.40833333
1,5,Night,Asphalt,Dry,NA,2,bus,motorcycle,male,collision,33.38055556
0,2,Dawn,Asphalt,Dry,Clear,1,bus,car,NA,collision,32.02777778
0,4,Day,NA,NA,Clear,1,car,car,male,collision,43.25277778
0,4,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,35.65833333
0,6,Dawn,Asphalt,Dry,Clear,1,truck,car,male,collision,26.28333333
0,4,Night,Asphalt,Dry,Clear,2,car,car,male,collision,41.28055556
0,3,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,22.93888889
0,5,Dawn,Asphalt,Dry,NA,NA,truck,car,male,collision,34.16388889
0,3,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,26.11944444
0,5,Dawn,Asphalt,NA,Clear,1,car,truck,male,collision,44.30833333
0,2,Dawn,NA,NA,Clear,1,car,bus,male,collision,30.87777778
0,1,Dawn,Asphalt,Dry,Clear,NA,truck,car,male,collision,32.25833333
1,1,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,32.25833333
0,2,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,50.40833333
0,7,Dawn,Asphalt,NA,Clear,1,car,NA,male,collision,29.32777778
0,4,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,23.93611111
0,2,Night,Asphalt,NA,Clear,NA,bus,car,female,collision,43.34444444
0,5,Dawn,Asphalt,NA,Clear,3,NA,car,male,collision,32.19166667
0,2,Dawn,Asphalt,Dry,Clear,NA,car,NA,male,collision,19.01388889
1,4,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,24.93055556
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,33.23888889
0,4,Day,Asphalt,Dry,Clear,2,truck,car,male,collision,26.96111111
0,5,Night,Asphalt,Dry,Clear,NA,bus,car,male,collision,55.64444444
0,3,Day,Asphalt,NA,NA,NA,car,truck,male,collision,27.09444444
0,5,Day,Asphalt,NA,Clear,3,truck,truck,male,collision,51.35277778
1,1,Dawn,Asphalt,Dry,NA,1,motorcycle,motorcycle,male,collision,NA
0,6,Day,Asphalt,Dry,Clear,2,car,NA,male,collision,38.36111111
0,7,Day,Asphalt,Dry,NA,NA,car,car,male,collision,34.44166667
0,4,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,39.29166667
0,1,Day,Asphalt,NA,NA,1,truck,bus,male,collision,40.23888889
0,5,Night,Asphalt,Dry,Clear,1,truck,NA,male,collision,33.32222222
0,4,Night,Asphalt,Dry,Clear,NA,car,NA,male,collision,28.24722222
0,7,Day,Asphalt,Dry,NA,1,car,car,female,collision,41.46388889
0,2,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,40.475
1,6,Day,Asphalt,Dry,Clear,3,motorcycle,NA,male,collision,28.175
NA,1,Night,Asphalt,Dry,NA,2,truck,truck,NA,collision,NA
0,1,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,47.59444444
0,2,Dawn,Asphalt,NA,NA,1,car,car,male,collision,33.11944444
0,5,Night,Asphalt,Dry,Clear,2,car,NA,male,collision,NA
0,1,Day,Asphalt,NA,Clear,1,truck,motorcycle,male,collision,32.39444444
0,2,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,35.36388889
0,6,Night,Asphalt,Dry,NA,1,bus,car,male,collision,50.47777778
0,7,Night,Asphalt,Dry,Clear,1,car,NA,female,collision,41.30833333
1,5,Dawn,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,24.09444444
0,4,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,26.31666667
0,1,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,35.94722222
0,1,Dawn,Soil,Dry,Unclear,3,truck,truck,male,collision,47.31388889
0,2,Night,Asphalt,Dry,Clear,3,truck,NA,male,collision,32.24166667
0,2,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,46.48611111
0,2,Day,Asphalt,Dry,Clear,2,car,car,female,collision,37.43055556
0,7,Day,Asphalt,Dry,NA,1,car,NA,male,collision,62.55833333
0,4,Day,Asphalt,Dry,Clear,2,car,car,male,collision,37.43611111
0,2,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,22.13611111
1,1,Day,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,38.30833333
0,2,Day,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,46.56388889
0,5,Day,Asphalt,Dry,Clear,NA,car,car,male,collision,43.21666667
0,5,Day,Soil,Dry,Clear,1,bus,truck,male,collision,30.18333333
0,5,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,31.91944444
0,4,Day,Asphalt,NA,Clear,1,car,car,male,collision,36.36388889
0,2,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,52.57777778
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,39.23055556
0,2,Night,Asphalt,Dry,Clear,2,truck,bus,male,collision,26.29166667
0,5,Day,Soil,Dry,Clear,1,car,car,male,collision,49.20555556
0,1,Night,Asphalt,Dry,Clear,2,bus,motorcycle,male,collision,37.36944444
0,4,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,51.375
0,4,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,33.37777778
0,1,Day,Asphalt,Dry,NA,1,car,NA,female,collision,29.175
0,7,Day,Asphalt,Wet or Damaged,Unclear,1,bus,car,male,collision,26.24722222
1,7,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,39.28055556
0,4,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,30.12222222
0,5,Night,Asphalt,Dry,Clear,2,truck,NA,male,collision,37.34166667
0,7,Night,Asphalt,Dry,Clear,2,bus,car,male,collision,30.28611111
0,1,Day,Asphalt,Dry,NA,NA,car,car,male,collision,35.41666667
0,2,Day,Soil,Dry,Clear,1,bus,car,male,collision,26.23333333
0,1,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,39.10833333
1,3,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,34.39166667
0,2,Day,Asphalt,NA,NA,1,car,car,male,collision,24.02777778
0,3,Night,Asphalt,Dry,Clear,2,car,NA,male,collision,53.53055556
0,6,Day,Asphalt,Dry,NA,NA,truck,car,male,collision,48.46666667
0,1,Night,Asphalt,NA,NA,1,car,motorcycle,male,collision,36.04444444
0,1,Day,Asphalt,Dry,Clear,NA,car,car,male,collision,32.96111111
1,2,Night,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,53.64444444
0,5,Day,Asphalt,Dry,NA,1,truck,car,female,collision,40.425
0,3,Day,NA,Dry,NA,1,bus,NA,male,collision,29.16111111
0,3,Day,Asphalt,NA,Clear,1,bus,car,male,collision,67.75555556
0,1,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,runover,44.45277778
0,5,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,32.36666667
0,7,Night,Asphalt,Dry,Clear,2,car,bus,male,collision,25.99444444
0,1,Day,Soil,NA,Clear,1,truck,motorcycle,male,collision,29.11666667
0,5,Day,Asphalt,Dry,Clear,1,car,car,male,collision,33.18611111
0,4,Dawn,Asphalt,Dry,NA,2,car,car,male,collision,25.03611111
0,5,Night,Soil,Dry,NA,2,bus,car,male,collision,36.425
1,1,Night,Asphalt,NA,Clear,1,truck,motorcycle,male,collision,50.65833333
0,4,Night,Asphalt,Dry,NA,2,car,car,male,collision,26.23888889
0,6,Day,Asphalt,Dry,NA,1,car,bus,male,collision,30.12777778
0,2,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,53.56666667
0,2,Night,Asphalt,NA,NA,NA,motorcycle,truck,male,collision,23.09166667
0,5,Day,Asphalt,Dry,Clear,1,truck,NA,male,runover,22.20277778
0,4,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,28.24722222
0,7,Dawn,Asphalt,Dry,NA,2,truck,NA,male,collision,29.15277778
0,1,Night,Asphalt,Dry,Clear,3,car,NA,male,collision,42.46388889
0,1,Night,Asphalt,Dry,Clear,1,bus,bus,male,collision,31.30277778
0,2,Night,Asphalt,NA,NA,3,car,NA,male,collision,44.31944444
0,5,Day,Soil,NA,Clear,1,car,NA,male,collision,48.58055556
0,4,Day,Asphalt,Dry,NA,1,truck,motorcycle,male,collision,31.33055556
NA,6,Day,Asphalt,Dry,Clear,1,motorcycle,motorcycle,NA,collision,NA
0,5,Dawn,Asphalt,NA,Clear,3,bus,truck,male,collision,36.23055556
0,1,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,34.34722222
0,5,Night,Asphalt,Dry,NA,2,car,car,male,collision,30.04722222
0,7,Night,Asphalt,Dry,Clear,2,car,car,female,collision,44.52777778
1,7,Dawn,Asphalt,NA,NA,NA,car,motorcycle,male,collision,37.19166667
0,6,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,41.5
0,1,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,31.10833333
0,4,Night,Asphalt,Dry,NA,NA,truck,car,male,collision,53.63055556
1,7,Night,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,33.19166667
0,4,Day,Asphalt,Dry,Clear,1,car,car,female,collision,45.35833333
0,4,Night,Asphalt,Dry,Clear,NA,car,pedestrian,male,collision,33.26111111
NA,4,Day,Asphalt,Dry,Clear,NA,motorcycle,car,male,collision,27.15555556
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,38.45
0,5,Night,Asphalt,Dry,NA,2,car,bus,male,collision,33.32222222
1,7,Day,Asphalt,NA,NA,1,motorcycle,pedestrian,male,collision,24.11944444
NA,1,Day,Asphalt,Dry,Clear,1,car,car,NA,collision,NA
0,1,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,28.27777778
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,28.24166667
0,6,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,29.11111111
0,7,Day,Asphalt,Dry,NA,2,car,truck,male,collision,33.61666667
0,3,Day,Asphalt,Dry,Clear,NA,truck,NA,male,collision,52.55555556
0,1,Night,Asphalt,Dry,Clear,3,car,NA,male,collision,27.03055556
0,4,Night,Asphalt,NA,Clear,1,car,truck,male,collision,51.7
0,4,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,24.45833333
0,1,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,34.34722222
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,41.43333333
0,6,Night,Asphalt,Dry,Clear,2,bus,car,male,collision,31.27777778
0,2,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,37.68055556
1,4,Night,Asphalt,Dry,Clear,2,motorcycle,pedestrian,male,collision,NA
0,7,Day,Asphalt,Dry,NA,1,car,car,male,collision,29.26944444
0,4,Day,Asphalt,Dry,Clear,NA,truck,truck,male,collision,41.45277778
0,6,Dawn,Asphalt,Dry,Clear,1,truck,NA,male,collision,48.48611111
0,2,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,36.125
1,2,Night,Asphalt,Dry,Clear,3,truck,NA,male,collision,29.33333333
0,2,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,30.65833333
0,5,Day,Asphalt,Dry,Clear,1,bus,bus,male,collision,31.31388889
0,7,Day,Asphalt,Dry,Clear,1,car,car,male,collision,30.20833333
0,2,Dawn,Asphalt,NA,Clear,1,motorcycle,bus,male,collision,22.28888889
0,1,Day,Asphalt,Dry,NA,1,motorcycle,truck,male,collision,33.31111111
1,6,Night,Asphalt,Dry,NA,1,truck,motorcycle,male,collision,29.34444444
0,1,Day,Asphalt,Dry,NA,NA,truck,NA,male,collision,40.48888889
0,5,Day,Asphalt,Dry,NA,1,car,bus,male,collision,25.10833333
0,7,Day,Asphalt,Dry,NA,1,truck,bus,male,collision,43.55
1,3,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,21.06388889
0,2,Day,Asphalt,Dry,Clear,2,truck,car,male,collision,27.22777778
0,5,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,42.70555556
0,4,Night,Asphalt,Dry,NA,2,car,car,male,collision,29.26111111
1,2,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,40.28055556
0,2,Night,Asphalt,Dry,Clear,1,car,car,female,collision,38.59722222
0,4,Night,Asphalt,Dry,Clear,2,car,car,male,collision,30.08611111
0,2,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,28.51111111
0,1,Night,Asphalt,Dry,Clear,1,car,car,male,collision,27.21666667
0,6,Night,NA,Dry,NA,3,motorcycle,car,male,collision,31.64444444
0,NA,Night,Asphalt,Dry,Clear,1,car,motorcycle,female,collision,49.91944444
0,7,Day,Asphalt,Dry,Clear,3,truck,car,male,collision,43.725
0,7,Day,Asphalt,Dry,Clear,3,motorcycle,bus,male,collision,30.575
0,4,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,35.71666667
0,3,Night,Asphalt,Dry,Clear,3,car,car,male,collision,22.525
0,6,Day,Asphalt,Dry,Clear,1,car,car,male,collision,38.78611111
0,6,Night,Asphalt,Dry,Clear,1,car,car,male,collision,31.17777778
0,2,Day,NA,NA,NA,NA,car,motorcycle,NA,collision,NA
NA,1,Night,NA,NA,NA,2,car,car,NA,collision,31.66944444
0,5,Day,Soil,Dry,Clear,1,truck,car,male,collision,30.64722222
0,4,Night,Soil,Dry,Clear,3,truck,car,male,collision,31.56111111
0,4,Day,Asphalt,Dry,NA,1,car,car,male,collision,42.8
0,5,Night,Asphalt,Dry,Clear,1,truck,car,male,collision,27.975
0,1,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,38.36666667
0,2,Dawn,Asphalt,Dry,Clear,1,car,bus,male,collision,43.30277778
0,6,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,31.29444444
0,3,Night,Asphalt,Dry,Clear,2,bus,bus,male,collision,28.65277778
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,33.86666667
0,7,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,27.24166667
0,7,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,31.31944444
0,7,Night,Asphalt,Dry,Clear,1,car,car,female,collision,50.55833333
0,1,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,38.89444444
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,NA
0,4,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,45.33888889
0,1,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,33.175
0,5,Day,Asphalt,NA,Clear,1,car,truck,male,collision,51.45
0,1,Dawn,Asphalt,Dry,Clear,1,bus,car,male,collision,28.23888889
0,6,Night,Asphalt,Dry,Clear,1,car,car,male,collision,53.61666667
0,3,Night,Asphalt,Dry,Clear,2,car,NA,male,collision,34.76388889
0,1,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,28.18611111
0,2,Day,Asphalt,Dry,Clear,1,truck,truck,male,collision,33.19722222
0,7,Day,Asphalt,Dry,Clear,1,car,bus,male,collision,36.31388889
0,1,Day,Asphalt,Dry,Clear,1,car,NA,male,collision,33.23333333
0,4,Night,Asphalt,Dry,Clear,2,motorcycle,car,male,collision,56.65555556
0,1,Night,Asphalt,Dry,Clear,1,car,truck,male,collision,120.5055556
0,2,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,40.37777778
0,7,Day,Asphalt,Dry,Clear,1,car,car,male,collision,29.24444444
0,5,Night,Asphalt,Dry,Clear,2,car,bus,male,collision,39.375
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,62.625
1,6,Night,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,30.16666667
1,5,Day,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,29.16666667
1,1,Day,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,33.23333333
1,4,Day,Asphalt,Dry,Clear,1,truck,pedestrian,male,collision,32.13055556
1,6,Day,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,35.29722222
1,5,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,26.24166667
1,1,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,48.43333333
1,5,Dawn,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,37.4
1,7,Dawn,Asphalt,Dry,Clear,2,car,car,male,collision,NA
1,5,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,41.61388889
0,1,Night,Asphalt,Dry,NA,1,truck,NA,male,collision,31.53611111
1,1,Day,Asphalt,Dry,Clear,NA,bus,pedestrian,male,collision,31.26388889
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,43.58055556
0,1,Dawn,Asphalt,Dry,Clear,3,truck,NA,male,collision,53.71944444
0,3,Night,Asphalt,Dry,Clear,1,car,car,male,collision,52.82777778
0,5,Night,Asphalt,Dry,Clear,2,car,car,male,collision,36.44444444
0,3,Night,Asphalt,Dry,NA,2,car,car,male,collision,43.56111111
0,5,Night,Asphalt,Dry,NA,2,bus,car,male,collision,36.48333333
0,7,Day,Asphalt,NA,Clear,1,bus,motorcycle,male,collision,29.36666667
0,3,Night,Asphalt,Dry,NA,2,truck,car,male,collision,36.45833333
0,6,Day,Asphalt,NA,NA,NA,car,NA,male,collision,NA
0,4,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,24.22777778
0,3,Day,Asphalt,NA,Clear,1,car,car,male,collision,58.11944444
0,4,Day,Asphalt,Dry,Clear,NA,car,NA,male,collision,NA
0,3,Day,Asphalt,NA,Clear,1,truck,car,male,collision,28.32222222
0,7,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,28.17777778
0,4,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,38.43333333
0,5,Dawn,NA,NA,NA,1,car,NA,NA,collision,NA
